,accuracy,clf,f1,fit_time,fold,precision,recall,recall_macro,roc_auc,score_time
0,0.9174311926605505,RFC,0.5000000000000001,0.7017569541931152,0,0.6428571428571429,0.4090909090909091,0.6917903525046383,0.8614332096474954,0.6200320720672607
1,0.9403669724770642,RFC,0.6829268292682926,0.8991034030914307,1,0.7368421052631579,0.6363636363636364,0.8054267161410018,0.8954081632653061,0.6182284355163574
2,0.9403669724770642,RFC,0.6285714285714286,0.8985264301300049,2,0.8461538461538461,0.5,0.7448979591836735,0.8914656771799628,0.6171176433563232
3,0.9128440366972477,RFC,0.4864864864864865,0.8980722427368164,3,0.6,0.4090909090909091,0.6892393320964749,0.8349953617810761,0.6180005073547363
4,0.926605504587156,RFC,0.5555555555555556,0.8976411819458008,4,0.7142857142857143,0.45454545454545453,0.7170686456400742,0.9268320964749536,0.6175620555877686
5,0.9311926605504587,RFC,0.5161290322580644,0.8970999717712402,5,0.8888888888888888,0.36363636363636365,0.6792671614100185,0.877435064935065,0.6183874607086182
6,0.9311926605504587,RFC,0.5945945945945945,0.9018740653991699,6,0.7333333333333333,0.5,0.7397959183673469,0.8977272727272727,0.6184682846069336
7,0.9398148148148148,RFC,0.6060606060606061,0.8988022804260254,7,0.8333333333333334,0.47619047619047616,0.732967032967033,0.8768009768009768,0.6177527904510498
8,0.9768518518518519,RFC,0.8648648648648648,0.8981490135192871,8,1.0,0.7619047619047619,0.8809523809523809,0.9492063492063492,0.617851972579956
9,0.9212962962962963,RFC,0.45161290322580644,0.9059228897094727,9,0.7,0.3333333333333333,0.658974358974359,0.9462759462759464,0.617943525314331
10,0.908256880733945,DTC,0.5238095238095238,2.4563117027282715,0,0.55,0.5,0.7270408163265306,0.7270408163265307,0.00646209716796875
11,0.8899082568807339,DTC,0.52,1.8875744342803955,1,0.4642857142857143,0.5909090909090909,0.7571892393320965,0.7571892393320965,0.006460666656494141
12,0.8669724770642202,DTC,0.4313725490196078,2.47052264213562,2,0.3793103448275862,0.5,0.7040816326530612,0.7040816326530612,0.006545305252075195
13,0.8807339449541285,DTC,0.5,2.3149592876434326,3,0.43333333333333335,0.5909090909090909,0.75208719851577,0.7520871985157699,0.006525754928588867
14,0.8807339449541285,DTC,0.43478260869565216,1.9493496417999268,4,0.4166666666666667,0.45454545454545453,0.6915584415584416,0.6915584415584416,0.006473064422607422
15,0.8853211009174312,DTC,0.3902439024390244,1.9079158306121826,5,0.42105263157894735,0.36363636363636365,0.6537569573283859,0.653756957328386,0.0066089630126953125
16,0.926605504587156,DTC,0.6363636363636364,2.1786224842071533,6,0.6363636363636364,0.6363636363636364,0.797773654916512,0.797773654916512,0.006794929504394531
17,0.9166666666666666,DTC,0.5500000000000002,2.4004881381988525,7,0.5789473684210527,0.5238095238095238,0.7413919413919414,0.7413919413919413,0.00666046142578125
18,0.9259259259259259,DTC,0.6190476190476191,2.221824884414673,8,0.6190476190476191,0.6190476190476191,0.7890109890109891,0.789010989010989,0.006523609161376953
19,0.8935185185185185,DTC,0.5306122448979592,2.4634666442871094,9,0.4642857142857143,0.6190476190476191,0.7710622710622711,0.7710622710622711,0.006429195404052734
