,accuracy,clf,f1,fit_time,fold,precision,recall,recall_macro,roc_auc,score_time
0,0.7201834862385321,RFC,0.6514285714285714,0.7994964122772217,0,0.76,0.57,0.7087288135593219,0.7903813559322034,0.6230316162109375
1,0.7522935779816514,RFC,0.7127659574468085,0.8993127346038818,1,0.7613636363636364,0.67,0.7460169491525424,0.8180508474576271,0.6180403232574463
2,0.6926605504587156,RFC,0.6528497409326425,0.91233229637146,2,0.6774193548387096,0.63,0.6878813559322035,0.7904237288135592,0.6178669929504395
3,0.7431192660550459,RFC,0.7142857142857142,0.901005744934082,3,0.7291666666666666,0.7,0.7398305084745762,0.8264830508474575,0.6176905632019043
4,0.7235023041474654,RFC,0.7000000000000001,0.8988528251647949,4,0.693069306930693,0.7070707070707071,0.7221794213319637,0.802859099469269,0.61922287940979
5,0.7142857142857143,RFC,0.6436781609195402,0.8994631767272949,5,0.7466666666666667,0.5656565656565656,0.7023198082520117,0.7914312617702448,0.6181635856628418
6,0.7419354838709677,RFC,0.6989247311827956,0.8985335826873779,6,0.7471264367816092,0.6565656565656566,0.7350624892997775,0.7989214175654854,0.6178371906280518
7,0.7511520737327189,RFC,0.7157894736842105,0.8986027240753174,7,0.7472527472527473,0.6868686868686869,0.7459767163156994,0.8018318781030646,0.6177797317504883
8,0.7050691244239631,RFC,0.6595744680851064,0.8996367454528809,8,0.6966292134831461,0.6262626262626263,0.6987245334702963,0.7865519602807737,0.6176712512969971
9,0.7557603686635944,RFC,0.7039106145251396,0.8973636627197266,9,0.7875,0.6363636363636364,0.7461479198767335,0.8377418250299606,0.6184475421905518
10,0.6055045871559633,DTC,0.5425531914893618,1.988680362701416,0,0.5795454545454546,0.51,0.5982203389830508,0.5982203389830508,0.006409883499145508
11,0.5963302752293578,DTC,0.5268817204301076,1.9576754570007324,1,0.5697674418604651,0.49,0.5882203389830508,0.5882203389830508,0.006376504898071289
12,0.6513761467889908,DTC,0.6122448979591836,1.7805612087249756,2,0.625,0.6,0.6474576271186441,0.6474576271186441,0.006731748580932617
13,0.6697247706422018,DTC,0.663551401869159,1.8913564682006836,3,0.6228070175438597,0.71,0.6727966101694915,0.6727966101694915,0.006607770919799805
14,0.6267281105990783,DTC,0.6124401913875599,1.8759617805480957,4,0.5818181818181818,0.6464646464646465,0.6283170689950351,0.628317068995035,0.006407260894775391
15,0.6451612903225806,DTC,0.5837837837837838,1.8583853244781494,5,0.627906976744186,0.5454545454545454,0.6371340523882896,0.6371340523882897,0.006853580474853516
16,0.6221198156682027,DTC,0.6095238095238096,1.8362758159637451,6,0.5765765765765766,0.6464646464646465,0.6240797808594418,0.6240797808594419,0.006632089614868164
17,0.6359447004608295,DTC,0.6069651741293534,1.9572010040283203,7,0.5980392156862745,0.6161616161616161,0.634351994521486,0.6343519945214862,0.006858348846435547
18,0.5990783410138248,DTC,0.5445026178010471,1.9194090366363525,8,0.5652173913043478,0.5252525252525253,0.5931347372025338,0.5931347372025338,0.0067560672760009766
19,0.631336405529954,DTC,0.6116504854368933,1.897573471069336,9,0.5887850467289719,0.6363636363636364,0.6317411402157165,0.6317411402157165,0.006972551345825195
