,accuracy,clf,f1,fit_time,fold,precision,recall,recall_macro,roc_auc,score_time
0,0.9174311926605505,RFC,0.9243697478991597,0.5985889434814453,0,0.9401709401709402,0.9090909090909091,0.9184629803186504,0.9773366277583709,0.6221139430999756
1,0.9220183486238532,RFC,0.9317269076305222,0.6986167430877686,1,0.90625,0.9586776859504132,0.9174831728721138,0.9717559853454886,0.6180243492126465
2,0.9174311926605505,RFC,0.925,0.6991734504699707,2,0.9327731092436975,0.9173553719008265,0.9174405725483514,0.9752066115702478,0.6175825595855713
3,0.9036697247706422,RFC,0.9121338912133891,0.6990964412689209,3,0.923728813559322,0.9008264462809917,0.9040214705631763,0.9735877992672745,0.6178152561187744
4,0.9400921658986175,RFC,0.9473684210526315,0.6970984935760498,4,0.9212598425196851,0.975,0.9359536082474227,0.9805412371134021,0.6176109313964844
5,0.8986175115207373,RFC,0.9090909090909091,0.697498083114624,5,0.9016393442622951,0.9166666666666666,0.8964776632302405,0.9518470790378006,0.6178832054138184
6,0.9308755760368663,RFC,0.9372384937238494,0.6995866298675537,6,0.9411764705882353,0.9333333333333333,0.9305841924398626,0.9776202749140894,0.6178092956542969
7,0.9216589861751152,RFC,0.9300411522633746,0.6978602409362793,7,0.9186991869918699,0.9416666666666667,0.9192869415807561,0.975171821305842,0.6177074909210205
8,0.9216589861751152,RFC,0.9294605809128631,0.7014589309692383,8,0.9256198347107438,0.9333333333333333,0.9202749140893471,0.9695446735395189,0.618044376373291
9,0.9308755760368663,RFC,0.9372384937238494,0.6984672546386719,9,0.9411764705882353,0.9333333333333333,0.9305841924398626,0.9825171821305841,0.6183385848999023
10,0.8577981651376146,DTC,0.8658008658008658,1.6200981140136719,0,0.9090909090909091,0.8264462809917356,0.8616767487432905,0.8616767487432905,0.00623321533203125
11,0.9128440366972477,DTC,0.9224489795918367,1.5130820274353027,1,0.9112903225806451,0.9338842975206612,0.9102411178324955,0.9102411178324954,0.006356239318847656
12,0.8623853211009175,DTC,0.8760330578512396,1.7432975769042969,2,0.8760330578512396,0.8760330578512396,0.8606969412967538,0.8606969412967538,0.0063190460205078125
13,0.8348623853211009,DTC,0.8461538461538463,1.5486128330230713,3,0.8761061946902655,0.8181818181818182,0.8369259606373008,0.8369259606373011,0.006495952606201172
14,0.8709677419354839,DTC,0.884297520661157,1.9594509601593018,4,0.8770491803278688,0.8916666666666667,0.8685137457044674,0.8685137457044673,0.006342887878417969
15,0.8341013824884793,DTC,0.8548387096774193,1.7931933403015137,5,0.828125,0.8833333333333333,0.8282646048109965,0.8282646048109965,0.0070688724517822266
16,0.8387096774193549,DTC,0.8571428571428572,1.8290975093841553,6,0.84,0.875,0.8344072164948453,0.8344072164948454,0.006546497344970703
17,0.8940092165898618,DTC,0.904564315352697,1.6473453044891357,7,0.9008264462809917,0.9083333333333333,0.8923109965635738,0.8923109965635738,0.006722450256347656
18,0.8663594470046083,DTC,0.8776371308016878,1.64306640625,8,0.8888888888888888,0.8666666666666667,0.8663230240549828,0.8663230240549828,0.0073299407958984375
19,0.8571428571428571,DTC,0.871369294605809,1.8364460468292236,9,0.8677685950413223,0.875,0.8550257731958764,0.8550257731958762,0.006651163101196289
