03-12-2018 12:10:31 AM - INFO -  [ ------ EXPERIMENT: RESNET_041218 ------ ] 

03-12-2018 12:10:31 AM - INFO -  --- PARAMETERS: --- 
03-12-2018 12:10:31 AM - INFO - Predefined metrics: [val_loss], f2, average_precision, average_recall, hamming_score
03-12-2018 12:10:31 AM - INFO - Predefined architecutres: resnet18, resnet34
03-12-2018 12:10:31 AM - INFO - Predefined batch sizes: 8, 16
03-12-2018 12:10:31 AM - INFO - Predefined image sizes: 64, 128, 256, 512
03-12-2018 12:10:31 AM - INFO - Dropout: 0.5
03-12-2018 12:10:31 AM - INFO - Earlystopping after: 12 epochs.
03-12-2018 12:10:31 AM - INFO - Log every 1 epochs.
03-12-2018 12:10:31 AM - INFO - GPU: 1 | Available: 4 

03-12-2018 12:10:31 AM - INFO -     ----- *** RESNET18 *** ----- 

03-12-2018 12:11:08 AM - INFO -  Learning rate = 0.025021
03-12-2018 12:11:08 AM - INFO -  Learning rates = [0.003128, 0.006255, 0.012511, 0.025021] 

03-12-2018 12:11:08 AM - INFO -  --- Batch: 8 | Img size: 64 --- 
 
03-12-2018 12:11:08 AM - INFO -  --- Type: FREEZE --- 
03-12-2018 12:11:08 AM - INFO - epoch, val_loss, f2, average_precision, average_recall, hamming_score
03-12-2018 02:35:25 AM - INFO - 18, 0.262749, 0.842103, 0.49334, 0.472034, 0.710917
03-12-2018 02:36:11 AM - INFO - 19, 0.256945, 0.841126, 0.515503, 0.517796, 0.74925
03-12-2018 02:36:57 AM - INFO - 20, 0.268482, 0.827768, 0.485701, 0.472503, 0.7205
03-12-2018 02:37:44 AM - INFO - 21, 0.259342, 0.848057, 0.507646, 0.50932, 0.734667
03-12-2018 02:38:30 AM - INFO - 22, 0.266921, 0.829146, 0.483327, 0.478585, 0.717833
03-12-2018 02:39:17 AM - INFO - 23, 0.238103, 0.85576, 0.547041, 0.521184, 0.742167
03-12-2018 02:40:03 AM - INFO - 24, 0.238329, 0.850382, 0.520218, 0.52732, 0.744667
03-12-2018 02:40:49 AM - INFO - 25, 0.240696, 0.853651, 0.524041, 0.517034, 0.755917
03-12-2018 02:41:36 AM - INFO - *** Earlystopping! ***
03-12-2018 02:41:36 AM - INFO - [ Saved model: best_resnet18_imgsize128_batch8_unfreeze.h5 ]
03-12-2018 02:41:36 AM - INFO - [ Results: [0.23009] 0.8678617562992563 0.49956462585034017 0.4950748299319729 0.7409166666666667 ]

03-12-2018 02:41:36 AM - INFO -  --- Batch: 8 | Img size: 256 --- 
 
03-12-2018 02:41:36 AM - INFO -  --- Type: FREEZE --- 
03-12-2018 02:41:36 AM - INFO - epoch, val_loss, f2, average_precision, average_recall, hamming_score
03-12-2018 02:42:03 AM - INFO - 0, 0.319496, 0.80863, 0.450122, 0.427844, 0.619083
03-12-2018 02:42:30 AM - INFO - 1, 0.313469, 0.809502, 0.460299, 0.425054, 0.6245
03-12-2018 02:42:58 AM - INFO - 2, 0.310731, 0.816788, 0.443361, 0.42368, 0.625333
03-12-2018 02:43:25 AM - INFO - 3, 0.300552, 0.821426, 0.462694, 0.435299, 0.652833
03-12-2018 02:43:52 AM - INFO - 4, 0.298876, 0.817215, 0.467646, 0.449585, 0.652167
03-12-2018 02:44:19 AM - INFO - 5, 0.292948, 0.823758, 0.45868, 0.463966, 0.670083
03-12-2018 02:44:47 AM - INFO - 6, 0.293749, 0.822948, 0.454803, 0.454592, 0.653
03-12-2018 02:45:14 AM - INFO - 7, 0.287849, 0.820137, 0.459265, 0.467333, 0.685917
03-12-2018 02:45:43 AM - INFO - 8, 0.283349, 0.833901, 0.474993, 0.459673, 0.68575
03-12-2018 02:46:11 AM - INFO - 9, 0.279788, 0.825041, 0.459279, 0.460544, 0.686333
03-12-2018 02:46:38 AM - INFO - 10, 0.281003, 0.8282, 0.461755, 0.461769, 0.690083
03-12-2018 02:47:05 AM - INFO - 11, 0.275585, 0.829461, 0.470136, 0.468163, 0.692167
03-12-2018 02:47:33 AM - INFO - 12, 0.281112, 0.830158, 0.479279, 0.461735, 0.66925
03-12-2018 02:48:00 AM - INFO - 13, 0.277641, 0.829345, 0.469946, 0.466211, 0.678833
03-12-2018 02:48:26 AM - INFO - 14, 0.275744, 0.838553, 0.479946, 0.454048, 0.672167
03-12-2018 02:48:54 AM - INFO - 15, 0.286756, 0.824988, 0.46683, 0.44083, 0.644667
03-12-2018 02:49:21 AM - INFO - 16, 0.278697, 0.832216, 0.475401, 0.466544, 0.6805
03-12-2018 02:49:48 AM - INFO - 17, 0.279468, 0.823604, 0.487374, 0.464061, 0.667583
03-12-2018 02:50:16 AM - INFO - 18, 0.281113, 0.828793, 0.480177, 0.470694, 0.680917
03-12-2018 02:50:44 AM - INFO - 19, 0.274402, 0.832127, 0.478463, 0.462449, 0.688833
03-12-2018 02:51:11 AM - INFO - 20, 0.271982, 0.837276, 0.482993, 0.477959, 0.70425
03-12-2018 02:51:38 AM - INFO - 21, 0.27057, 0.837398, 0.481279, 0.467823, 0.690917
03-12-2018 02:52:06 AM - INFO - 22, 0.268443, 0.83112, 0.485469, 0.476871, 0.701333
03-12-2018 02:52:33 AM - INFO - 23, 0.270581, 0.835942, 0.47932, 0.479782, 0.700083
03-12-2018 02:53:01 AM - INFO - 24, 0.269478, 0.831534, 0.479755, 0.482776, 0.708833
03-12-2018 02:53:28 AM - INFO - 25, 0.272834, 0.834822, 0.482558, 0.476687, 0.693
03-12-2018 02:53:56 AM - INFO - 26, 0.273063, 0.83174, 0.483605, 0.469252, 0.675917
03-12-2018 02:54:23 AM - INFO - 27, 0.266289, 0.836779, 0.484422, 0.481823, 0.700083
03-12-2018 02:54:51 AM - INFO - 28, 0.270387, 0.832568, 0.481415, 0.467156, 0.68175
03-12-2018 02:55:17 AM - INFO - 29, 0.27401, 0.835297, 0.479224, 0.471259, 0.684167
03-12-2018 02:55:45 AM - INFO - 30, 0.272945, 0.834072, 0.479782, 0.490463, 0.697583
03-12-2018 02:56:13 AM - INFO - 31, 0.269987, 0.831051, 0.462218, 0.486585, 0.691333
03-12-2018 02:56:40 AM - INFO - 32, 0.269876, 0.835664, 0.48166, 0.475871, 0.691333
03-12-2018 02:57:07 AM - INFO - 33, 0.265507, 0.841851, 0.497565, 0.492299, 0.69375
03-12-2018 02:57:35 AM - INFO - 34, 0.273834, 0.83348, 0.493265, 0.476245, 0.67925
03-12-2018 02:58:02 AM - INFO - 35, 0.274076, 0.829128, 0.495605, 0.488639, 0.692583
03-12-2018 02:58:29 AM - INFO - 36, 0.26368, 0.835635, 0.488884, 0.479918, 0.693833
03-12-2018 02:58:56 AM - INFO - 37, 0.265706, 0.839386, 0.501592, 0.502218, 0.708833
03-12-2018 02:59:27 AM - INFO - 38, 0.263899, 0.830876, 0.501537, 0.503442, 0.698833
03-12-2018 03:00:00 AM - INFO - 39, 0.266702, 0.838553, 0.492041, 0.469442, 0.677583
03-12-2018 03:00:34 AM - INFO - 40, 0.262755, 0.829782, 0.494408, 0.500925, 0.708
03-12-2018 03:01:07 AM - INFO - 41, 0.264887, 0.839518, 0.487184, 0.483116, 0.69675
03-12-2018 03:01:40 AM - INFO - 42, 0.265057, 0.840083, 0.48902, 0.483354, 0.685917
03-12-2018 03:02:13 AM - INFO - 43, 0.260955, 0.846651, 0.508136, 0.486347, 0.705917
03-12-2018 03:02:47 AM - INFO - 44, 0.262327, 0.839446, 0.476517, 0.474442, 0.680083
03-12-2018 03:03:21 AM - INFO - 45, 0.260849, 0.845071, 0.500517, 0.489497, 0.720917
03-12-2018 03:03:55 AM - INFO - 46, 0.263172, 0.844027, 0.494136, 0.489442, 0.71425
03-12-2018 03:04:29 AM - INFO - 47, 0.262097, 0.833162, 0.494395, 0.489442, 0.68425
03-12-2018 03:05:02 AM - INFO - 48, 0.256823, 0.848364, 0.517088, 0.509442, 0.715
03-12-2018 03:05:36 AM - INFO - 49, 0.259852, 0.84155, 0.506422, 0.49502, 0.717167
03-12-2018 03:06:10 AM - INFO - 50, 0.26423, 0.838356, 0.471156, 0.474395, 0.688417
03-12-2018 03:06:42 AM - INFO - 51, 0.264467, 0.83621, 0.498041, 0.483728, 0.702083
03-12-2018 03:07:15 AM - INFO - 52, 0.2695, 0.832797, 0.481959, 0.475259, 0.683
03-12-2018 03:07:48 AM - INFO - 53, 0.261358, 0.845687, 0.485551, 0.482014, 0.70925
03-12-2018 03:08:21 AM - INFO - 54, 0.262042, 0.838802, 0.484327, 0.473966, 0.698833
03-12-2018 03:08:54 AM - INFO - 55, 0.264204, 0.838496, 0.484231, 0.489116, 0.70425
03-12-2018 03:09:27 AM - INFO - 56, 0.262925, 0.839058, 0.503946, 0.482537, 0.699667
03-12-2018 03:10:00 AM - INFO - 57, 0.263081, 0.844789, 0.484327, 0.485156, 0.705083
03-12-2018 03:10:33 AM - INFO - 58, 0.263436, 0.832979, 0.494041, 0.480823, 0.698
03-12-2018 03:11:07 AM - INFO - 59, 0.256012, 0.848183, 0.508327, 0.502014, 0.720083
03-12-2018 03:11:41 AM - INFO - 60, 0.257688, 0.843933, 0.510517, 0.49902, 0.72175
03-12-2018 03:12:15 AM - INFO - 61, 0.259184, 0.838072, 0.517469, 0.494156, 0.72175
03-12-2018 03:12:47 AM - INFO - 62, 0.264139, 0.841764, 0.491565, 0.490259, 0.709667
03-12-2018 03:13:20 AM - INFO - 63, 0.263723, 0.837324, 0.472204, 0.483068, 0.687167
03-12-2018 03:13:53 AM - INFO - 64, 0.260557, 0.829039, 0.48766, 0.469728, 0.694667
03-12-2018 03:14:27 AM - INFO - 65, 0.267821, 0.832683, 0.467469, 0.45983, 0.677583
03-12-2018 03:14:59 AM - INFO - 66, 0.264108, 0.837243, 0.482599, 0.487061, 0.70675
03-12-2018 03:15:33 AM - INFO - 67, 0.261326, 0.838185, 0.510218, 0.494633, 0.70925
03-12-2018 03:16:06 AM - INFO - 68, 0.264372, 0.833552, 0.509565, 0.486347, 0.69925
03-12-2018 03:16:39 AM - INFO - 69, 0.264799, 0.828761, 0.505469, 0.503299, 0.7055
03-12-2018 03:17:13 AM - INFO - 70, 0.269055, 0.844164, 0.504231, 0.473156, 0.688417
03-12-2018 03:17:46 AM - INFO - 71, 0.258851, 0.846299, 0.529279, 0.497252, 0.710917
03-12-2018 03:18:20 AM - INFO - *** Earlystopping! ***
03-12-2018 03:18:20 AM - INFO - [ Saved model: best_resnet18_imgsize256_batch8_freeze.h5 ] 
03-12-2018 03:18:20 AM - INFO - [ Results: [0.25601] 0.8481826013898384 0.5083265306122449 0.502013605442177 0.7200833333333334 ]

03-12-2018 03:18:20 AM - INFO -  --- Type: UNFREEZE --- 
03-12-2018 03:18:20 AM - INFO - epoch, val_loss, f2, average_precision, average_recall, hamming_score
03-12-2018 03:19:14 AM - INFO - 0, 0.254892, 0.839356, 0.472789, 0.480395, 0.712583
03-12-2018 03:20:07 AM - INFO - 1, 0.271232, 0.838043, 0.488993, 0.490667, 0.711333
03-12-2018 03:20:58 AM - INFO - 2, 0.248375, 0.852986, 0.486014, 0.510925, 0.721333
03-12-2018 03:21:51 AM - INFO - 3, 0.266882, 0.845507, 0.501986, 0.473395, 0.716333
03-12-2018 03:22:42 AM - INFO - 4, 0.245569, 0.856592, 0.491782, 0.511891, 0.731333
03-12-2018 03:23:35 AM - INFO - 5, 0.231448, 0.863357, 0.504748, 0.509306, 0.74675
03-12-2018 03:24:27 AM - INFO - 6, 0.237661, 0.868021, 0.501918, 0.49532, 0.738833
03-12-2018 03:25:18 AM - INFO - 7, 0.250574, 0.846864, 0.455265, 0.501986, 0.709667
03-12-2018 03:26:10 AM - INFO - 8, 0.256492, 0.843035, 0.504823, 0.510354, 0.7005
03-12-2018 03:27:02 AM - INFO - 9, 0.248092, 0.870869, 0.547415, 0.517456, 0.727583
03-12-2018 03:27:54 AM - INFO - 10, 0.233287, 0.864636, 0.497551, 0.513129, 0.72525
03-12-2018 03:28:46 AM - INFO - 11, 0.222634, 0.878378, 0.505741, 0.521932, 0.743417
03-12-2018 03:29:38 AM - INFO - 12, 0.224692, 0.870309, 0.522653, 0.520748, 0.745917
03-12-2018 03:30:30 AM - INFO - 13, 0.217939, 0.87425, 0.538789, 0.544463, 0.7605
03-12-2018 03:31:22 AM - INFO - 14, 0.219377, 0.875393, 0.520177, 0.52917, 0.748417
03-12-2018 03:32:14 AM - INFO - 15, 0.241493, 0.854482, 0.488857, 0.488544, 0.733417
03-12-2018 03:33:05 AM - INFO - 16, 0.256026, 0.839861, 0.483878, 0.474694, 0.7105
03-12-2018 03:33:57 AM - INFO - 17, 0.254721, 0.866358, 0.471497, 0.448259, 0.690917
03-12-2018 03:34:49 AM - INFO - 18, 0.245455, 0.859211, 0.499565, 0.495401, 0.715917
03-12-2018 03:35:41 AM - INFO - 19, 0.242055, 0.856902, 0.486728, 0.489265, 0.713833
03-12-2018 03:36:33 AM - INFO - 20, 0.22065, 0.86468, 0.49566, 0.514027, 0.755917
03-12-2018 03:37:25 AM - INFO - 21, 0.213744, 0.867942, 0.556939, 0.550599, 0.780917
03-12-2018 03:38:18 AM - INFO - 22, 0.218867, 0.875594, 0.521088, 0.512776, 0.750833
03-12-2018 03:39:10 AM - INFO - 23, 0.218842, 0.871258, 0.52966, 0.518966, 0.748
03-12-2018 03:40:03 AM - INFO - 24, 0.211794, 0.87332, 0.537361, 0.555932, 0.765917
03-12-2018 03:40:56 AM - INFO - 25, 0.212703, 0.868976, 0.54317, 0.547497, 0.758
03-12-2018 03:41:49 AM - INFO - 26, 0.215881, 0.872719, 0.538327, 0.549129, 0.763417
03-12-2018 03:42:41 AM - INFO - 27, 0.206893, 0.87846, 0.543048, 0.537306, 0.77175
03-12-2018 03:43:33 AM - INFO - 28, 0.206455, 0.879232, 0.559415, 0.554503, 0.7705
03-12-2018 03:44:25 AM - INFO - 29, 0.207175, 0.873761, 0.548884, 0.550408, 0.77675
03-12-2018 03:45:18 AM - INFO - 30, 0.20437, 0.879073, 0.547184, 0.547837, 0.772583
03-12-2018 03:46:10 AM - INFO - 31, 0.286864, 0.810909, 0.528803, 0.495483, 0.722
03-12-2018 03:47:03 AM - INFO - 32, 0.23379, 0.843681, 0.534721, 0.565551, 0.757167
03-12-2018 03:47:55 AM - INFO - 33, 0.23815, 0.858128, 0.514707, 0.531537, 0.72675
03-12-2018 03:48:47 AM - INFO - 34, 0.227799, 0.868478, 0.518367, 0.509578, 0.737167
03-12-2018 03:49:38 AM - INFO - 35, 0.248174, 0.848308, 0.539986, 0.524259, 0.723833
03-12-2018 03:50:27 AM - INFO - 36, 0.222758, 0.872315, 0.537646, 0.534082, 0.773833
03-12-2018 03:51:16 AM - INFO - 37, 0.244722, 0.858694, 0.504871, 0.518231, 0.723417
03-12-2018 03:52:05 AM - INFO - 38, 0.247125, 0.859241, 0.521782, 0.52898, 0.748
03-12-2018 03:52:54 AM - INFO - 39, 0.230877, 0.865586, 0.47551, 0.478, 0.724
03-12-2018 03:53:43 AM - INFO - 40, 0.213814, 0.875065, 0.542027, 0.533415, 0.767583
03-12-2018 03:54:33 AM - INFO - 41, 0.23756, 0.854797, 0.497231, 0.496558, 0.743
03-12-2018 03:55:21 AM - INFO - 42, 0.22877, 0.859924, 0.565592, 0.555959, 0.778833
03-12-2018 03:56:11 AM - INFO - *** Earlystopping! ***
03-12-2018 03:56:11 AM - INFO - [ Saved model: best_resnet18_imgsize256_batch8_unfreeze.h5 ]
03-12-2018 03:56:11 AM - INFO - [ Results: [0.20437] 0.8790727291714134 0.5471836734693878 0.5478367346938774 0.7725833333333333 ]

03-12-2018 03:56:11 AM - INFO -  --- Batch: 8 | Img size: 512 --- 
 
03-12-2018 03:56:11 AM - INFO -  --- Type: FREEZE --- 
03-12-2018 03:56:11 AM - INFO - epoch, val_loss, f2, average_precision, average_recall, hamming_score
03-12-2018 03:57:29 AM - INFO - 0, 0.324717, 0.785542, 0.439224, 0.433878, 0.62775
03-12-2018 03:58:44 AM - INFO - 1, 0.315203, 0.80009, 0.428272, 0.432218, 0.627833
03-12-2018 04:00:01 AM - INFO - 2, 0.306796, 0.806611, 0.441129, 0.436503, 0.64825
03-12-2018 04:01:20 AM - INFO - 3, 0.306797, 0.806317, 0.422925, 0.44532, 0.648667
03-12-2018 04:02:39 AM - INFO - 4, 0.305614, 0.803692, 0.437551, 0.434259, 0.6395
03-12-2018 04:04:00 AM - INFO - 5, 0.298039, 0.811442, 0.447646, 0.444463, 0.661583
03-12-2018 04:05:19 AM - INFO - 6, 0.293653, 0.8135, 0.441361, 0.443701, 0.663667
03-12-2018 04:06:39 AM - INFO - 7, 0.296509, 0.799243, 0.437265, 0.450082, 0.6645
03-12-2018 04:07:57 AM - INFO - 8, 0.289558, 0.819827, 0.442082, 0.457075, 0.68075
03-12-2018 04:09:16 AM - INFO - 9, 0.296176, 0.81861, 0.442776, 0.439361, 0.65175
03-12-2018 04:10:35 AM - INFO - 10, 0.288, 0.817104, 0.456367, 0.438558, 0.654083
03-12-2018 04:11:55 AM - INFO - 11, 0.288398, 0.829533, 0.452299, 0.445605, 0.665083
03-12-2018 04:13:14 AM - INFO - 12, 0.287623, 0.815466, 0.444449, 0.454177, 0.667583
03-12-2018 04:14:34 AM - INFO - 13, 0.29311, 0.824456, 0.454408, 0.435497, 0.651333
03-12-2018 04:15:54 AM - INFO - 14, 0.287947, 0.825751, 0.449211, 0.456558, 0.66925
03-12-2018 04:17:31 AM - INFO - 15, 0.284037, 0.81513, 0.444653, 0.464463, 0.687417
03-12-2018 04:19:07 AM - INFO - 16, 0.284892, 0.826034, 0.450694, 0.441891, 0.65925
03-12-2018 04:20:45 AM - INFO - 17, 0.279675, 0.823258, 0.455959, 0.459891, 0.685917
03-12-2018 04:22:20 AM - INFO - 18, 0.28504, 0.816002, 0.442259, 0.458939, 0.6805
03-12-2018 04:23:58 AM - INFO - 19, 0.279753, 0.825043, 0.45415, 0.463415, 0.683833
03-12-2018 04:25:36 AM - INFO - 20, 0.283782, 0.823322, 0.442898, 0.467415, 0.670917
03-12-2018 04:27:13 AM - INFO - 21, 0.286323, 0.821436, 0.442442, 0.449279, 0.677583
03-12-2018 04:28:48 AM - INFO - 22, 0.273809, 0.828929, 0.46317, 0.451796, 0.68175
03-12-2018 04:30:25 AM - INFO - 23, 0.277272, 0.823142, 0.446218, 0.457796, 0.686583
03-12-2018 04:32:00 AM - INFO - 24, 0.276682, 0.825878, 0.456122, 0.459129, 0.687583
03-12-2018 04:33:39 AM - INFO - 25, 0.275684, 0.830731, 0.449211, 0.461986, 0.68175
03-12-2018 04:35:15 AM - INFO - 26, 0.28234, 0.824393, 0.466163, 0.448735, 0.670917
03-12-2018 04:36:51 AM - INFO - 27, 0.27529, 0.831253, 0.457687, 0.458939, 0.693833
03-12-2018 04:38:28 AM - INFO - 28, 0.277405, 0.829838, 0.463687, 0.450027, 0.678417
03-12-2018 04:40:05 AM - INFO - 29, 0.277604, 0.827717, 0.456816, 0.468463, 0.682583
03-12-2018 04:41:41 AM - INFO - 30, 0.277162, 0.825333, 0.460599, 0.470082, 0.692583
03-12-2018 04:43:16 AM - INFO - 31, 0.282342, 0.826863, 0.457061, 0.456939, 0.685083
03-12-2018 04:44:52 AM - INFO - 32, 0.27382, 0.82835, 0.469796, 0.464599, 0.689917
03-12-2018 04:46:27 AM - INFO - 33, 0.277102, 0.832566, 0.466313, 0.445361, 0.66925
03-12-2018 04:48:01 AM - INFO - 34, 0.27676, 0.830223, 0.467878, 0.468599, 0.688417
03-12-2018 04:49:38 AM - INFO - *** Earlystopping! ***
03-12-2018 04:49:38 AM - INFO - [ Saved model: best_resnet18_imgsize512_batch8_freeze.h5 ] 
03-12-2018 04:49:38 AM - INFO - [ Results: [0.27381] 0.8289290461000987 0.4631700680272109 0.451795918367347 0.68175 ]

03-12-2018 04:49:38 AM - INFO -  --- Type: UNFREEZE --- 
03-12-2018 04:49:38 AM - INFO - epoch, val_loss, f2, average_precision, average_recall, hamming_score
03-12-2018 04:52:32 AM - INFO - 0, 0.253839, 0.857968, 0.469565, 0.476639, 0.70925
03-12-2018 04:55:24 AM - INFO - 1, 0.267457, 0.842553, 0.530041, 0.514558, 0.71375
03-12-2018 04:58:19 AM - INFO - 2, 0.236085, 0.862098, 0.50532, 0.519034, 0.740083
03-12-2018 05:01:12 AM - INFO - 3, 0.245628, 0.864032, 0.503088, 0.470871, 0.712167
03-12-2018 05:04:05 AM - INFO - 4, 0.232948, 0.869678, 0.526748, 0.514748, 0.739667
03-12-2018 05:06:58 AM - INFO - 5, 0.219041, 0.877854, 0.519129, 0.522748, 0.7405
03-12-2018 05:09:50 AM - INFO - 6, 0.226372, 0.87898, 0.517299, 0.531184, 0.74425
03-12-2018 05:12:43 AM - INFO - 7, 0.273598, 0.851275, 0.50034, 0.508599, 0.708833
03-12-2018 05:15:38 AM - INFO - 8, 0.243968, 0.867002, 0.502272, 0.491293, 0.724
03-12-2018 05:18:30 AM - INFO - 9, 0.23121, 0.869084, 0.530653, 0.533918, 0.745667
03-12-2018 05:21:24 AM - INFO - 10, 0.233592, 0.873493, 0.541068, 0.55698, 0.750917
03-12-2018 05:24:17 AM - INFO - 11, 0.215947, 0.885656, 0.533741, 0.543034, 0.753
03-12-2018 05:27:09 AM - INFO - 12, 0.218275, 0.880927, 0.524095, 0.543796, 0.758
03-12-2018 05:30:01 AM - INFO - 13, 0.217017, 0.879907, 0.540939, 0.54317, 0.750917
03-12-2018 05:32:54 AM - INFO - 14, 0.220444, 0.874254, 0.542082, 0.538707, 0.755917
03-12-2018 05:35:48 AM - INFO - 15, 0.240322, 0.84025, 0.525497, 0.533986, 0.748417
03-12-2018 05:38:41 AM - INFO - 16, 0.239297, 0.860072, 0.527034, 0.524544, 0.723833
03-12-2018 05:41:32 AM - INFO - 17, 0.227599, 0.874994, 0.510095, 0.537361, 0.742583
03-12-2018 05:44:25 AM - INFO - 18, 0.254686, 0.845532, 0.531347, 0.558748, 0.742583
03-12-2018 05:47:18 AM - INFO - 19, 0.236057, 0.864503, 0.497136, 0.48732, 0.720917
03-12-2018 05:50:12 AM - INFO - 20, 0.261835, 0.853664, 0.522796, 0.499884, 0.720083
03-12-2018 05:53:05 AM - INFO - 21, 0.21994, 0.877464, 0.503878, 0.524517, 0.738417
03-12-2018 05:56:00 AM - INFO - 22, 0.213638, 0.874857, 0.530367, 0.542313, 0.742583
03-12-2018 05:58:54 AM - INFO - 23, 0.213653, 0.867723, 0.545891, 0.550367, 0.76175
03-12-2018 06:01:46 AM - INFO - 24, 0.225904, 0.864922, 0.536204, 0.55185, 0.746333
03-12-2018 06:04:39 AM - INFO - 25, 0.216687, 0.8742, 0.543259, 0.532653, 0.748833
03-12-2018 06:07:32 AM - INFO - 26, 0.205382, 0.883995, 0.564796, 0.564082, 0.775083
03-12-2018 06:10:26 AM - INFO - 27, 0.208468, 0.877036, 0.57451, 0.572272, 0.773
03-12-2018 06:13:18 AM - INFO - 28, 0.206142, 0.874881, 0.553259, 0.556272, 0.766333
03-12-2018 06:16:12 AM - INFO - 29, 0.212187, 0.878832, 0.562973, 0.573224, 0.765917
03-12-2018 06:19:04 AM - INFO - 30, 0.21033, 0.876189, 0.561068, 0.561986, 0.768
03-12-2018 06:21:57 AM - INFO - 31, 0.246721, 0.872011, 0.52915, 0.560844, 0.721417
03-12-2018 06:24:38 AM - INFO - 32, 0.235651, 0.864008, 0.506122, 0.508068, 0.73425
03-12-2018 06:27:12 AM - INFO - 33, 0.237805, 0.868045, 0.552503, 0.535224, 0.728417
03-12-2018 06:29:44 AM - INFO - 34, 0.25552, 0.858381, 0.525721, 0.54332, 0.72175
03-12-2018 06:32:18 AM - INFO - 35, 0.241149, 0.85561, 0.477864, 0.502027, 0.73675
03-12-2018 06:34:50 AM - INFO - 36, 0.24938, 0.854087, 0.538327, 0.565252, 0.738833
03-12-2018 06:37:24 AM - INFO - 37, 0.218594, 0.879516, 0.597231, 0.586177, 0.77925
03-12-2018 06:39:57 AM - INFO - 38, 0.242548, 0.858181, 0.535687, 0.550163, 0.736917
03-12-2018 06:42:32 AM - INFO - *** Earlystopping! ***
03-12-2018 06:42:32 AM - INFO - [ Saved model: best_resnet18_imgsize512_batch8_unfreeze.h5 ]
03-12-2018 06:42:32 AM - INFO - [ Results: [0.20538] 0.8839954763803446 0.5647959183673469 0.5640816326530612 0.7750833333333333 ]

03-12-2018 06:42:32 AM - INFO -  ************************** 
03-12-2018 06:42:32 AM - INFO - COPYPASTE: resnet18 | IMS: 64 -> 512 | BS: 8
03-12-2018 06:42:32 AM - INFO - COPYPASTE: [0.20538] 0.8839954763803446 0.5647959183673469 0.5640816326530612 0.7750833333333333 
03-12-2018 06:42:32 AM - INFO -  ************************** 

03-12-2018 06:42:32 AM - INFO -  --- INCREMENTING BATCH SIZE --- 

03-12-2018 06:42:32 AM - INFO -  --- Batch: 16 | Img size: 64 --- 
 
03-12-2018 06:42:32 AM - INFO -  --- Type: FREEZE --- 
03-12-2018 06:42:32 AM - INFO - epoch, val_loss, f2, average_precision, average_recall, hamming_score
03-12-2018 06:42:53 AM - INFO - 0, 0.446018, 0.707055, 0.330147, 0.376864, 0.513667
03-12-2018 06:43:14 AM - INFO - 1, 0.404708, 0.739864, 0.354468, 0.388574, 0.541917
03-12-2018 06:43:36 AM - INFO - 2, 0.401149, 0.747626, 0.356822, 0.382075, 0.539417
03-12-2018 06:43:58 AM - INFO - 3, 0.390728, 0.758738, 0.36747, 0.399305, 0.553333
03-12-2018 06:44:19 AM - INFO - 4, 0.388895, 0.754252, 0.354804, 0.388674, 0.559833
03-12-2018 06:44:41 AM - INFO - 5, 0.386384, 0.753684, 0.362853, 0.39374, 0.565833
03-12-2018 06:45:03 AM - INFO - 6, 0.385815, 0.752568, 0.373201, 0.409295, 0.565417
03-12-2018 06:45:24 AM - INFO - 7, 0.382144, 0.758969, 0.359445, 0.401309, 0.57475
03-12-2018 06:45:46 AM - INFO - 8, 0.376357, 0.757407, 0.362832, 0.399994, 0.5735
03-12-2018 06:46:08 AM - INFO - 9, 0.373718, 0.762984, 0.385126, 0.399041, 0.580833
03-12-2018 06:46:29 AM - INFO - 10, 0.373908, 0.761481, 0.373506, 0.403296, 0.571417
03-12-2018 06:46:50 AM - INFO - 11, 0.372885, 0.763336, 0.392052, 0.417115, 0.5875
03-12-2018 06:47:12 AM - INFO - 12, 0.374728, 0.762761, 0.385209, 0.403422, 0.5825
03-12-2018 06:47:33 AM - INFO - 13, 0.373708, 0.761445, 0.359179, 0.390652, 0.575833
03-12-2018 06:47:55 AM - INFO - 14, 0.373721, 0.761646, 0.371147, 0.401687, 0.582917
03-12-2018 06:48:16 AM - INFO - 15, 0.374142, 0.762307, 0.374568, 0.409073, 0.575417
03-12-2018 06:48:37 AM - INFO - 16, 0.36851, 0.767253, 0.403163, 0.418148, 0.594583
03-12-2018 06:48:59 AM - INFO - 17, 0.366303, 0.767972, 0.412952, 0.408847, 0.598333
03-12-2018 06:49:21 AM - INFO - 18, 0.367062, 0.763352, 0.390641, 0.399341, 0.5875
03-12-2018 06:49:42 AM - INFO - 19, 0.3631, 0.76732, 0.376631, 0.40257, 0.603333
03-12-2018 06:50:04 AM - INFO - 20, 0.366543, 0.761427, 0.36881, 0.390017, 0.578917
03-12-2018 06:50:25 AM - INFO - 21, 0.362077, 0.765057, 0.374448, 0.400557, 0.6035
03-12-2018 06:50:46 AM - INFO - 22, 0.362918, 0.763839, 0.37161, 0.40437, 0.5975
03-12-2018 06:51:07 AM - INFO - 23, 0.360761, 0.767446, 0.37357, 0.406134, 0.60125
03-12-2018 06:51:29 AM - INFO - 24, 0.362631, 0.763643, 0.379793, 0.395586, 0.597917
