,accuracy,clf,f1,fit_time,fold,precision,recall,recall_macro,roc_auc,score_time
0,0.7201834862385321,RFC,0.6514285714285714,0.8012206554412842,0,0.76,0.57,0.7087288135593219,0.7903813559322034,0.622783899307251
1,0.7522935779816514,RFC,0.7127659574468085,0.8989837169647217,1,0.7613636363636364,0.67,0.7460169491525424,0.8180508474576271,0.6178467273712158
2,0.6926605504587156,RFC,0.6528497409326425,0.9025146961212158,2,0.6774193548387096,0.63,0.6878813559322035,0.7904237288135592,0.6178374290466309
3,0.7431192660550459,RFC,0.7142857142857142,0.8998749256134033,3,0.7291666666666666,0.7,0.7398305084745762,0.8264830508474575,0.6180024147033691
4,0.7235023041474654,RFC,0.7000000000000001,0.9020872116088867,4,0.693069306930693,0.7070707070707071,0.7221794213319637,0.802859099469269,0.6186916828155518
5,0.7142857142857143,RFC,0.6436781609195402,0.901118278503418,5,0.7466666666666667,0.5656565656565656,0.7023198082520117,0.7914312617702448,0.6178689002990723
6,0.7419354838709677,RFC,0.6989247311827956,0.9023973941802979,6,0.7471264367816092,0.6565656565656566,0.7350624892997775,0.7989214175654854,0.6179201602935791
7,0.7511520737327189,RFC,0.7157894736842105,0.8982071876525879,7,0.7472527472527473,0.6868686868686869,0.7459767163156994,0.8018318781030646,0.617473840713501
8,0.7050691244239631,RFC,0.6595744680851064,0.8972251415252686,8,0.6966292134831461,0.6262626262626263,0.6987245334702963,0.7865519602807737,0.6184277534484863
9,0.7557603686635944,RFC,0.7039106145251396,0.8990557193756104,9,0.7875,0.6363636363636364,0.7461479198767335,0.8377418250299606,0.6176095008850098
10,0.6055045871559633,DTC,0.5425531914893618,1.9896056652069092,0,0.5795454545454546,0.51,0.5982203389830508,0.5982203389830508,0.006429195404052734
11,0.5963302752293578,DTC,0.5268817204301076,2.0163674354553223,1,0.5697674418604651,0.49,0.5882203389830508,0.5882203389830508,0.0065996646881103516
12,0.6513761467889908,DTC,0.6122448979591836,1.8335192203521729,2,0.625,0.6,0.6474576271186441,0.6474576271186441,0.006312370300292969
13,0.6697247706422018,DTC,0.663551401869159,1.879671573638916,3,0.6228070175438597,0.71,0.6727966101694915,0.6727966101694915,0.006502866744995117
14,0.6267281105990783,DTC,0.6124401913875599,1.8593614101409912,4,0.5818181818181818,0.6464646464646465,0.6283170689950351,0.628317068995035,0.006875276565551758
15,0.6451612903225806,DTC,0.5837837837837838,1.8505868911743164,5,0.627906976744186,0.5454545454545454,0.6371340523882896,0.6371340523882897,0.006768703460693359
16,0.6221198156682027,DTC,0.6095238095238096,1.827080488204956,6,0.5765765765765766,0.6464646464646465,0.6240797808594418,0.6240797808594419,0.00681757926940918
17,0.6359447004608295,DTC,0.6069651741293534,1.9722070693969727,7,0.5980392156862745,0.6161616161616161,0.634351994521486,0.6343519945214862,0.006886005401611328
18,0.5990783410138248,DTC,0.5445026178010471,1.9173777103424072,8,0.5652173913043478,0.5252525252525253,0.5931347372025338,0.5931347372025338,0.00669407844543457
19,0.631336405529954,DTC,0.6116504854368933,1.9020442962646484,9,0.5887850467289719,0.6363636363636364,0.6317411402157165,0.6317411402157165,0.006985664367675781
20,0.7064220183486238,KNN,0.6831683168316831,0.1179969310760498,0,0.6764705882352942,0.69,0.7051694915254236,0.7238983050847457,2.923064947128296
21,0.7110091743119266,KNN,0.6985645933014354,0.11471915245056152,1,0.6697247706422018,0.73,0.712457627118644,0.761228813559322,3.622044801712036
22,0.6880733944954128,KNN,0.6851851851851852,0.11683511734008789,2,0.6379310344827587,0.74,0.6920338983050847,0.7228813559322034,3.6227314472198486
23,0.7201834862385321,KNN,0.7188940092165899,0.11457204818725586,3,0.6666666666666666,0.78,0.7247457627118644,0.784957627118644,3.6218314170837402
24,0.6497695852534562,KNN,0.6415094339622641,0.11597967147827148,4,0.6017699115044248,0.6868686868686869,0.6527563773326486,0.7181989385379216,3.6214897632598877
25,0.7188940092165899,KNN,0.6839378238341969,0.11712002754211426,5,0.7021276595744681,0.6666666666666666,0.7146892655367232,0.7662643382982366,3.626199245452881
26,0.6820276497695853,KNN,0.6790697674418604,0.11744356155395508,6,0.6293103448275862,0.7373737373737373,0.6864834788563602,0.7202105803800719,3.622448682785034
27,0.6912442396313364,KNN,0.6763285024154589,0.11466383934020996,7,0.6481481481481481,0.7070707070707071,0.6925184043828112,0.7348056839582264,3.421381950378418
28,0.6543778801843319,KNN,0.6192893401015229,0.11446094512939453,8,0.6224489795918368,0.6161616161616161,0.6513011470638589,0.7073703133025167,3.223844289779663
29,0.7327188940092166,KNN,0.7156862745098039,0.1144556999206543,9,0.6952380952380952,0.7373737373737373,0.7330936483478856,0.762497859955487,3.3212127685546875
30,0.6192660550458715,GaussianNB,0.6139534883720932,0.080047607421875,0,0.5739130434782609,0.66,0.6223728813559322,0.6323728813559322,0.025906801223754883
31,0.6559633027522935,GaussianNB,0.6606334841628959,0.0821373462677002,1,0.6033057851239669,0.73,0.6616101694915254,0.6713559322033898,0.02607440948486328
32,0.6146788990825688,GaussianNB,0.641025641025641,0.08113527297973633,2,0.5597014925373134,0.75,0.625,0.6309745762711866,0.026508331298828125
