,accuracy,clf,f1,fit_time,fold,precision,recall,recall_macro,roc_auc,score_time
0,0.8623853211009175,RFC,0.0625,0.5981905460357666,0,0.25,0.03571428571428571,0.5099624060150376,0.7395676691729323,0.6234886646270752
1,0.8715596330275229,RFC,0.17647058823529413,0.6059756278991699,1,0.5,0.10714285714285714,0.5456766917293233,0.8195488721804511,0.6228291988372803
2,0.8807339449541285,RFC,0.1875,0.70011305809021,2,0.75,0.10714285714285714,0.5509398496240602,0.80046992481203,0.6229920387268066
3,0.8623853211009175,RFC,0.0625,0.9027156829833984,3,0.25,0.03571428571428571,0.5099624060150376,0.7784774436090226,0.6216652393341064
4,0.8761467889908257,RFC,0.0689655172413793,0.9227218627929688,4,1.0,0.03571428571428571,0.5178571428571429,0.7609962406015037,0.622744083404541
5,0.8807339449541285,RFC,0.1875,0.9075381755828857,5,0.75,0.10714285714285714,0.5509398496240602,0.8026315789473684,0.6223533153533936
6,0.8755760368663594,RFC,0.0689655172413793,0.9066236019134521,6,1.0,0.03571428571428571,0.5178571428571429,0.839191232048375,0.6210711002349854
7,0.8709677419354839,RFC,0.125,0.9060697555541992,7,0.5,0.07142857142857142,0.5304232804232805,0.7466931216931216,0.6193935871124268
8,0.875,RFC,0.12903225806451613,0.9995021820068359,8,0.5,0.07407407407407407,0.5317460317460317,0.7711150303742896,0.620837926864624
9,0.8703703703703703,RFC,0.0,0.9970192909240723,9,0.0,0.0,0.4973544973544973,0.7641583382324122,0.6198582649230957
10,0.7889908256880734,DTC,0.20689655172413796,1.86234712600708,0,0.2,0.21428571428571427,0.543984962406015,0.543984962406015,0.006873607635498047
11,0.7889908256880734,DTC,0.28125000000000006,1.679394006729126,1,0.25,0.32142857142857145,0.5896616541353383,0.5896616541353383,0.006567239761352539
12,0.8165137614678899,DTC,0.2592592592592593,1.6944315433502197,2,0.2692307692307692,0.25,0.575,0.575,0.006522417068481445
13,0.7889908256880734,DTC,0.20689655172413796,1.8053455352783203,3,0.2,0.21428571428571427,0.543984962406015,0.543984962406015,0.006550788879394531
14,0.7935779816513762,DTC,0.23728813559322032,2.046933174133301,4,0.22580645161290322,0.25,0.5618421052631579,0.5618421052631579,0.006522417068481445
15,0.8165137614678899,DTC,0.2857142857142857,1.6967709064483643,5,0.2857142857142857,0.2857142857142857,0.5902255639097744,0.5902255639097744,0.006758689880371094
16,0.7926267281105991,DTC,0.2857142857142857,1.7059321403503418,6,0.2571428571428571,0.32142857142857145,0.591931216931217,0.5919312169312169,0.006355762481689453
17,0.7557603686635944,DTC,0.2318840579710145,1.6623964309692383,7,0.1951219512195122,0.2857142857142857,0.5555555555555556,0.5555555555555555,0.007545948028564453
18,0.8148148148148148,DTC,0.3939393939393939,1.4997477531433105,8,0.3333333333333333,0.48148148148148145,0.671957671957672,0.6719576719576719,0.006751060485839844
19,0.8055555555555556,DTC,0.27586206896551724,1.6488926410675049,9,0.25806451612903225,0.2962962962962963,0.5873015873015872,0.5873015873015873,0.00681304931640625
20,0.8440366972477065,KNN,0.2608695652173913,0.12021684646606445,0,0.3333333333333333,0.21428571428571427,0.575563909774436,0.6234962406015039,3.127224922180176
21,0.8761467889908257,KNN,0.3414634146341463,0.11207938194274902,1,0.5384615384615384,0.25,0.6092105263157894,0.7222744360902256,3.6225008964538574
22,0.8348623853211009,KNN,0.25,0.11354994773864746,2,0.3,0.21428571428571427,0.5703007518796992,0.7447368421052633,3.6255836486816406
